תאריך,מחיר קניה,מחיר פדיון,שיעור הוספה (%),דמי ניהול (%),שווי נכסים במיל' ₪,דמי נאמנות
15/03/2022 00:00:00,100.71,100.71,0.000,0.140,1124.1,0.010
14/03/2022 00:00:00,100.71,100.71,0.000,0.140,1124.1,0.010
13/03/2022 00:00:00,100.70,100.70,0.000,0.140,1124.1,0.010
10/03/2022 00:00:00,100.70,100.70,0.000,0.140,1124.1,0.010
09/03/2022 00:00:00,100.70,100.70,0.000,0.140,1124.1,0.010
08/03/2022 00:00:00,100.71,100.71,0.000,0.140,1124.1,0.010
07/03/2022 00:00:00,100.70,100.70,0.000,0.140,1120.2,0.010
06/03/2022 00:00:00,100.71,100.71,0.000,0.140,1120.2,0.010
03/03/2022 00:00:00,100.71,100.71,0.000,0.140,1120.2,0.010
02/03/2022 00:00:00,100.70,100.70,0.000,0.140,1120.2,0.010
01/03/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
28/02/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
27/02/2022 00:00:00,100.71,100.71,0.000,0.140,1120.2,0.010
24/02/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
23/02/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
22/02/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
21/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
20/02/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
17/02/2022 00:00:00,100.72,100.72,0.000,0.140,1120.2,0.010
16/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
15/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
14/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
13/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
10/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
09/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
08/02/2022 00:00:00,100.73,100.73,0.000,0.140,1120.2,0.010
07/02/2022 00:00:00,100.73,100.73,0.000,0.140,1153.5,0.010
06/02/2022 00:00:00,100.73,100.73,0.000,0.140,1153.5,0.010
03/02/2022 00:00:00,100.73,100.73,0.000,0.140,1153.5,0.010
02/02/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
01/02/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
31/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
30/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
27/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
26/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
25/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
24/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
23/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
20/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
19/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
18/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
17/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
16/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
13/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
12/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
11/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
10/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
09/01/2022 00:00:00,100.72,100.72,0.000,0.140,1153.5,0.010
06/01/2022 00:00:00,100.72,100.72,0.000,0.140,1165.5,0.010
05/01/2022 00:00:00,100.73,100.73,0.000,0.140,1165.5,0.010
04/01/2022 00:00:00,100.72,100.72,0.000,0.140,1165.5,0.010
03/01/2022 00:00:00,100.72,100.72,0.000,0.140,1165.5,0.010
02/01/2022 00:00:00,100.73,100.73,0.000,0.140,1165.5,0.010
30/12/2021 00:00:00,100.72,100.72,0.000,0.140,1165.5,0.010
29/12/2021 00:00:00,100.74,100.74,0.000,0.140,1165.5,0.010
28/12/2021 00:00:00,100.72,100.72,0.000,0.140,1165.5,0.010
27/12/2021 00:00:00,100.72,100.72,0.000,0.140,1165.5,0.010
26/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
23/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
22/12/2021 00:00:00,100.70,100.70,0.000,0.140,1165.5,0.010
21/12/2021 00:00:00,100.70,100.70,0.000,0.140,1165.5,0.010
20/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
19/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
16/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
15/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
14/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
13/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
12/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
09/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
08/12/2021 00:00:00,100.71,100.71,0.000,0.140,1165.5,0.010
07/12/2021 00:00:00,100.71,100.71,0.000,0.140,1184.3,0.010
06/12/2021 00:00:00,100.71,100.71,0.000,0.140,1184.3,0.010
05/12/2021 00:00:00,100.71,100.71,0.000,0.140,1184.3,0.010
02/12/2021 00:00:00,100.71,100.71,0.000,0.140,1184.3,0.010
01/12/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
30/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
29/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
28/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
25/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
24/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
23/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
22/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
21/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
18/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
17/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
16/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
15/11/2021 00:00:00,100.70,100.70,0.000,0.140,1184.3,0.010
14/11/2021 00:00:00,100.69,100.69,0.000,0.140,1184.3,0.010
11/11/2021 00:00:00,100.69,100.69,0.000,0.140,1184.3,0.010
10/11/2021 00:00:00,100.69,100.69,0.000,0.140,1184.3,0.010
09/11/2021 00:00:00,100.69,100.69,0.000,0.140,1184.3,0.010
08/11/2021 00:00:00,100.69,100.69,0.000,0.140,1184.3,0.010
07/11/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
04/11/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
03/11/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
02/11/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
01/11/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
31/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
28/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
27/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
26/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
25/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
24/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
21/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
20/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
19/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
18/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
17/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
14/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
13/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
12/10/2021 00:00:00,100.69,100.69,0.000,0.140,1205.3,0.010
11/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
10/10/2021 00:00:00,100.68,100.68,0.000,0.140,1205.3,0.010
07/10/2021 00:00:00,100.69,100.69,0.000,0.140,1212.6,0.010
06/10/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
05/10/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
04/10/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
03/10/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
30/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
29/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
26/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
23/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
22/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
19/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
14/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
13/09/2021 00:00:00,100.68,100.68,0.000,0.140,1212.6,0.010
12/09/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
09/09/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
05/09/2021 00:00:00,100.69,100.69,0.000,0.149,1227.2,0.010
02/09/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
01/09/2021 00:00:00,100.69,100.69,0.000,0.149,1227.2,0.010
31/08/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
30/08/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
29/08/2021 00:00:00,100.69,100.69,0.000,0.149,1227.2,0.010
26/08/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
25/08/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
24/08/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
23/08/2021 00:00:00,100.68,100.68,0.000,0.149,1227.2,0.010
22/08/2021 00:00:00,100.69,100.69,0.000,0.149,1227.2,0.010
19/08/2021 00:00:00,100.69,100.69,0.000,0.149,1227.2,0.010
18/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
17/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
16/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
15/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
12/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
11/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
10/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
09/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
08/08/2021 00:00:00,100.68,100.68,0.000,0.140,1227.2,0.010
05/08/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
04/08/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
03/08/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
02/08/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
01/08/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
29/07/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
28/07/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
27/07/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
26/07/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
25/07/2021 00:00:00,100.68,100.68,0.000,0.140,1234.0,0.010
22/07/2021 00:00:00,100.67,100.67,0.000,0.140,1234.0,0.010
21/07/2021 00:00:00,100.67,100.67,0.000,0.140,1234.0,0.010
20/07/2021 00:00:00,100.67,100.67,0.000,0.140,1234.0,0.010
19/07/2021 00:00:00,100.67,100.67,0.000,0.140,1234.0,0.010
15/07/2021 00:00:00,100.67,100.67,0.000,0.140,1234.0,0.010
14/07/2021 00:00:00,100.66,100.66,0.000,0.140,1234.0,0.010
13/07/2021 00:00:00,100.67,100.67,0.000,0.140,1234.0,0.010
12/07/2021 00:00:00,100.66,100.66,0.000,0.140,1234.0,0.010
11/07/2021 00:00:00,100.66,100.66,0.000,0.140,1234.0,0.010
08/07/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
07/07/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
06/07/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
05/07/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
04/07/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
01/07/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
30/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
29/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
28/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
27/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
24/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
23/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
22/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
21/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
20/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
17/06/2021 00:00:00,100.66,100.66,0.000,0.140,1281.2,0.010
16/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
15/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
14/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
13/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
10/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
09/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
08/06/2021 00:00:00,100.65,100.65,0.000,0.140,1281.2,0.010
07/06/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
06/06/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
03/06/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
02/06/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
01/06/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
31/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
30/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
27/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
26/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
25/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
24/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
23/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
20/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
19/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
18/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
13/05/2021 00:00:00,100.64,100.64,0.000,0.140,1387.1,0.010
12/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
11/05/2021 00:00:00,100.64,100.64,0.000,0.140,1387.1,0.010
10/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
09/05/2021 00:00:00,100.65,100.65,0.000,0.140,1387.1,0.010
06/05/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
05/05/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
04/05/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
03/05/2021 00:00:00,100.64,100.64,0.000,0.140,1412.5,0.010
02/05/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
29/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
28/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
27/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
26/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
25/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
22/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
21/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
20/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
19/04/2021 00:00:00,100.64,100.64,0.000,0.140,1412.5,0.010
18/04/2021 00:00:00,100.64,100.64,0.000,0.140,1412.5,0.010
13/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
12/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
11/04/2021 00:00:00,100.65,100.65,0.000,0.140,1412.5,0.010
08/04/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
07/04/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
06/04/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
05/04/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
04/04/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
01/04/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
31/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
30/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
29/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
25/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
24/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
22/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
21/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
18/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
17/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
16/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
15/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
14/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
11/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
10/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
09/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
08/03/2021 00:00:00,100.64,100.64,0.000,0.140,1439.0,0.010
07/03/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
04/03/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
03/03/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
02/03/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
01/03/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
28/02/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
25/02/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
24/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
23/02/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
22/02/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
21/02/2021 00:00:00,100.64,100.64,0.000,0.140,1656.0,0.010
18/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
17/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
16/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
15/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
14/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
11/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
10/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
09/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
08/02/2021 00:00:00,100.63,100.63,0.000,0.140,1656.0,0.010
07/02/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
04/02/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
03/02/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
02/02/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
01/02/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
31/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
28/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
27/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
26/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
25/01/2021 00:00:00,100.64,100.64,0.000,0.140,1666.9,0.010
24/01/2021 00:00:00,100.64,100.64,0.000,0.140,1666.9,0.010
21/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
20/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
19/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
18/01/2021 00:00:00,100.63,100.63,0.000,0.140,1666.9,0.010
17/01/2021 00:00:00,100.62,100.62,0.000,0.140,1666.9,0.010
14/01/2021 00:00:00,100.62,100.62,0.000,0.140,1666.9,0.010
13/01/2021 00:00:00,100.62,100.62,0.000,0.140,1666.9,0.010
12/01/2021 00:00:00,100.62,100.62,0.000,0.140,1666.9,0.010
11/01/2021 00:00:00,100.62,100.62,0.000,0.140,1666.9,0.010
10/01/2021 00:00:00,100.62,100.62,0.000,0.140,1666.9,0.010
07/01/2021 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
06/01/2021 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
05/01/2021 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
04/01/2021 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
03/01/2021 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
31/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
30/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
29/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
28/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
27/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
24/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
23/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
22/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
21/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
20/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
17/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
16/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
15/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
14/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
13/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
10/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
09/12/2020 00:00:00,100.62,100.62,0.000,0.140,2135.4,0.010
08/12/2020 00:00:00,100.61,100.61,0.000,0.140,2135.4,0.010
07/12/2020 00:00:00,100.61,100.61,0.000,0.140,2293.7,0.010
06/12/2020 00:00:00,100.61,100.61,0.000,0.140,2293.7,0.010
03/12/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
02/12/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
01/12/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
30/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
29/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
26/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
25/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
24/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
23/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
22/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
19/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
18/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
17/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
16/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
15/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
12/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
11/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
10/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
09/11/2020 00:00:00,100.62,100.62,0.000,0.140,2293.7,0.010
08/11/2020 00:00:00,100.61,100.61,0.000,0.140,2293.7,0.010
05/11/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
04/11/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
03/11/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
02/11/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
01/11/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
29/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
28/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
27/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
26/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
25/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
22/10/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
21/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
20/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
19/10/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
18/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
15/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
14/10/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
13/10/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
12/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
11/10/2020 00:00:00,100.61,100.61,0.000,0.140,2415.6,0.010
08/10/2020 00:00:00,100.62,100.62,0.000,0.140,2415.6,0.010
07/10/2020 00:00:00,100.62,100.62,0.000,0.149,1601.7,0.010
06/10/2020 00:00:00,100.62,100.62,0.000,0.149,1601.7,0.010
05/10/2020 00:00:00,100.60,100.60,0.000,0.149,1601.7,0.010
04/10/2020 00:00:00,100.61,100.61,0.000,0.149,1601.7,0.010
01/10/2020 00:00:00,100.61,100.61,0.000,0.149,1601.7,0.010
30/09/2020 00:00:00,100.60,100.60,0.000,0.149,1601.7,0.010
29/09/2020 00:00:00,100.60,100.60,0.000,0.149,1601.7,0.010
24/09/2020 00:00:00,100.60,100.60,0.000,0.149,1601.7,0.010
